"ID","model","weight","M","R"
6984.0,"DDB",1.8582703552551966e-06,1.557384555994027,12.074705982559328
6984.0,"DDB",1.8582703552551966e-06,1.620099329821387,12.025951548287715
6984.0,"DDB",1.8582703552551966e-06,1.6775778599017102,11.970618907512105
6984.0,"DDB",1.8582703552551966e-06,1.7297528344675406,11.909000089501511
6984.0,"DDB",1.8582703552551966e-06,1.7766654291460946,11.85030893643271
6984.0,"DDB",1.8582703552551966e-06,1.818440165037186,11.77604220426665
6984.0,"DDB",1.8582703552551966e-06,1.855266272928768,11.696823757833641
6984.0,"DDB",1.8582703552551966e-06,1.887377338320798,11.613389235400067
6984.0,"DDB",1.8582703552551966e-06,1.915040880420152,11.526877808862144
6984.0,"DDB",1.8582703552551966e-06,1.938539461781816,11.437806893835685
6984.0,"DDB",1.8582703552551966e-06,1.9581629937976612,11.346631250989665
6984.0,"DDB",1.8582703552551966e-06,1.9742048889804817,11.253715046358279
